source,adm0_pcode,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,homme,femme
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050312,Togue Mourari,3716,4186
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050401,Dallah,3288,3049
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050402,Dangol Bore,8826,9202
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050403,Debere,2574,2630
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050404,Dianwely,2995,2953
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050405,Djaptodji,13085,13469
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050406,Douentza Commune,6559,6579
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050407,Gandamia,1589,1514
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050408,Haire,9005,8945
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050409,Hombori,6446,6864
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050410,Kerena,993,856
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050411,Korarou,909,935
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050412,Koubewel Koundia,5101,5129
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050413,Mondoro,10840,10128
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050414,Petaka,2350,2285
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050415,Tedie,3332,3401
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050501,Bamba,4943,5367
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050502,Barapireli,5014,5183
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050503,Bondo,7381,7578
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050504,Diankabou,4189,4328
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050505,Dinangourou,10842,10949
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050506,Diougani,4043,4004
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050507,Dougoutene 1,7243,7320
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050508,Dougoutene 2,7784,8232
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050510,Koporo Pen,7643,7667
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050511,Koporokendie Na,7341,7165
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050512,Koro,21043,20759
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050513,Madougou,11039,11103
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050514,Pel Maoude,6226,6296
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050515,Yoro,6513,6507
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050516,Youdiou,6846,6735
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050701,Diafarabe,6288,6586
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050702,Diaka,8333,8799
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050703,Diondiori,8106,8539
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050704,Kareri,9246,9146
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050705,Ouro Ardo,4999,5318
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050706,Ouro Guire,3234,3418
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050612,Sasalbe,2365,2437
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050707,Sougoulbe,2996,2874
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050708,Tenenkou Commune,3630,4045
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050709,Togoro Kotia,4852,5215
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050710,Toguere-Coumbe,10591,11022
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060501,Alafia,3682,3818
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060502,Ber,4006,3865
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060503,Bourem Inaly,3806,4544
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060504,Lafia,3503,4011
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060505,Salam,3776,3485
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060506,Tombouctou,14767,14965
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060101,Arham,1039,1203
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060102,Binga,1973,2038
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060103,Bourem Sidi Amar,2885,2839
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060104,Dangha,3603,3613
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060105,Dire,6412,7019
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060106,Garbakoira,2300,2327
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060107,Haibongo,5112,5434
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060108,Kirchamba,1449,1620
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060109,Kondi,1119,1205
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060110,Sareyamou,6045,6443
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060111,Tienkour,1965,2128
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060112,Tindirma,2380,2542
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060113,Tinguereguif,1115,1152
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060201,Adarmalane,929,1031
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060202,Alzounoub,1934,1840
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060203,Bintagoungou,2947,3212
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060204,Douekire,6015,6623
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060205,Doukouria,1232,1199
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060206,Essakane,4553,4577
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060207,Gargando,3345,3313
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060208,Goundam Commune,4411,4619
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060209,Issa Bery,2202,2472
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060210,Kaneye,1013,1039
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060211,M'bouna,2204,2545
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060212,Razelma,1796,1715
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060213,Tele,2755,2734
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060214,Tilemsi,981,912
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060215,Tin Aicha,951,977
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060216,Tonka,18059,19762
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060301,Bambara Maoude,4740,4895
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060302,Banikane,2511,2971
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060303,Gossi,4514,4944
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060304,Hamzakoma,1628,1855
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060305,Haribomo,3311,3220
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060306,Inadiatafane,2077,2078
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060307,Ouinerden,1838,1948
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060308,Rharous,7022,8133
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060309,Serere,2752,3197
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060401,Banikane Narhawa,7846,8472
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060402,Dianke,3569,3635
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060403,Fittouga,10464,10569
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060404,Koumaira,5540,5550
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060405,Lere,5583,5621
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060406,N'gorkou,8006,7687
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060407,Soboundou,13905,14290
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060408,Soumpi,4455,4708
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070301,Anchawadi,5609,5186
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070302,Gabero,8737,10034
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070303,Gao,25486,26715
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070304,Gounzoureye,9783,10187
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070305,N'tillit,5186,4887
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070306,Sony Aliber,14181,15635
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070307,Tilemsi,923,751
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070101,Ansongo,9903,10888
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070102,Bara,4557,5018
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070103,Bourra,6484,6396
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070104,Ouattagouna,10492,10491
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070105,Talataye,4657,4189
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070106,Tessit,3041,2795
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070107,Tin Hama,1770,1717
RGPH,ML,Mali,ML07,Gao,ML0702,Bourem,ML070201,Bamba,10159,11576
RGPH,ML,Mali,ML07,Gao,ML0702,Bourem,ML070202,Bourem,9739,11488
RGPH,ML,Mali,ML07,Gao,ML0702,Bourem,ML070203,Taboye,7627,8745
RGPH,ML,Mali,ML07,Gao,ML0702,Bourem,ML070204,Tarkint,3838,3603
RGPH,ML,Mali,ML07,Gao,ML0702,Bourem,ML070205,Temera,6550,7342
RGPH,ML,Mali,ML07,Gao,ML0704,Menaka,ML070405,Alata,,
RGPH,ML,Mali,ML07,Gao,ML0704,Menaka,ML070401,Anderamboukane,5857,5181
RGPH,ML,Mali,ML07,Gao,ML0704,Menaka,ML070402,Inekar,2831,2346
RGPH,ML,Mali,ML07,Gao,ML0704,Menaka,ML070403,Menaka,7592,7189
RGPH,ML,Mali,ML07,Gao,ML0704,Menaka,ML070404,Tidermene,2210,1971
RGPH,ML,Mali,ML08,Kidal,ML0802,Kidal,ML080201,Anefif,2328,1997
RGPH,ML,Mali,ML08,Kidal,ML0802,Kidal,ML080203,Kidal,5750,5409
RGPH,ML,Mali,ML08,Kidal,ML0804,Tin-Essako,ML080402,Intadjedite,,
RGPH,ML,Mali,ML08,Kidal,ML0804,Tin-Essako,ML080401,Tin Essako,1421,1133
RGPH,ML,Mali,ML08,Kidal,ML0801,Abeibara,ML080101,Abeibara,1943,1736
RGPH,ML,Mali,ML08,Kidal,ML0801,Abeibara,ML080102,Boghassa,1308,1289
RGPH,ML,Mali,ML08,Kidal,ML0801,Abeibara,ML080103,Tinzawatene,571,516
RGPH,ML,Mali,ML08,Kidal,ML0803,Tessalit,ML080301,Adjelhoc,2699,2502
RGPH,ML,Mali,ML08,Kidal,ML0802,Kidal,ML080202,Essouk,548,463
RGPH,ML,Mali,ML08,Kidal,ML0803,Tessalit,ML080302,Tessalit,2612,2460
RGPH,ML,Mali,ML08,Kidal,ML0803,Tessalit,ML080303,Timtaghene,752,670
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090101,Commune I,99544,95537
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090102,Commune II,63565,62788
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090103,Commune III,49618,50135
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090104,Commune IV,94196,92004
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090105,Commune V,94933,92634
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090106,Commune VI,113111,108231
