source,adm0_pcode,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,homme,femme
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050308,Nema Badenyakafo,22925,23474
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050309,Niansanari,2353,2390
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050310,Ouro Ali,5309,5517
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050311,Pondori,4923,5068
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050312,Togue Mourari,4611,5308
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050401,Dallah,4092,4011
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050402,Dangol Bore,13202,13338
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050403,Debere,3435,3518
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050404,Dianwely,4356,4293
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050405,Djaptodji,18354,17878
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050406,Douentza Commune,12369,11636
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050407,Gandamia,3015,2946
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050408,Haire,15055,14953
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050409,Hombori,11551,11552
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050410,Kerena,2003,1900
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050411,Korarou,1833,1616
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050412,Koubewel Koundia,6451,6729
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050413,Mondoro,21863,20331
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050414,Petaka,2850,2703
RGPH,ML,Mali,ML05,Mopti,ML0504,Douentza,ML050415,Tedie,4265,4527
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050501,Bamba,6388,7015
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050502,Barapireli,21449,21413
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050503,Bondo,9708,9884
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050504,Diankabou,5789,5826
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050505,Dinangourou,16278,16545
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050506,Diougani,9655,9521
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050507,Dougoutene 1,10334,10596
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050508,Dougoutene 2,10221,10824
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050510,Koporo Pen,9281,9485
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050511,Koporokendie Na,9147,9357
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050512,Koro,31495,31846
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050513,Madougou,14113,14830
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050514,Pel Maoude,6750,6909
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050515,Yoro,9389,9720
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050516,Youdiou,8221,8257
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050701,Diafarabe,7423,7484
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050702,Diaka,9652,9828
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050703,Diondiori,10117,10375
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050704,Kareri,13950,13853
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050705,Ouro Ardo,4987,5354
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050706,Ouro Guire,3942,4200
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050612,Sasalbe,2942,3054
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050707,Sougoulbe,4372,4883
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050708,Tenenkou Commune,5595,5679
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050709,Togoro Kotia,6658,6997
RGPH,ML,Mali,ML05,Mopti,ML0507,Tenenkou,ML050710,Toguere-Coumbe,13522,14053
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060501,Alafia,6362,6550
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060502,Ber,9950,9017
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060503,Bourem Inaly,4066,4489
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060504,Lafia,3807,3947
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060505,Salam,11705,9757
RGPH,ML,Mali,ML06,Tombouctou,ML0605,Tombouctou,ML060506,Tombouctou,27915,26714
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060101,Arham,1358,1461
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060102,Binga,2499,2616
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060103,Bourem Sidi Amar,5462,6142
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060104,Dangha,6426,6479
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060105,Dire,10193,10144
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060106,Garbakoira,2960,2691
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060107,Haibongo,7110,7147
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060108,Kirchamba,2090,2030
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060109,Kondi,1548,1503
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060110,Sareyamou,8417,8529
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060111,Tienkour,3248,3279
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060112,Tindirma,3208,3269
RGPH,ML,Mali,ML06,Tombouctou,ML0601,Dire,ML060113,Tinguereguif,1455,1446
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060201,Adarmalane,463,492
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060202,Alzounoub,2399,2078
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060203,Bintagoungou,4065,4248
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060204,Douekire,8999,9096
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060205,Doukouria,1468,1297
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060206,Essakane,5825,5533
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060207,Gargando,4405,4117
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060208,Goundam Commune,6225,6361
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060209,Issa Bery,1989,2137
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060210,Kaneye,1167,1165
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060211,M'bouna,1894,1937
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060212,Razelma,2322,2076
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060213,Tele,2959,2967
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060214,Tilemsi,3917,3475
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060215,Tin Aicha,1503,1474
RGPH,ML,Mali,ML06,Tombouctou,ML0602,Goundam,ML060216,Tonka,25698,27578
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060301,Bambara Maoude,8315,8170
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060302,Banikane,2836,2825
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060303,Gossi,11677,12388
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060304,Hamzakoma,4475,4609
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060305,Haribomo,3716,3655
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060306,Inadiatafane,1851,1706
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060307,Ouinerden,3081,3020
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060308,Rharous,12646,13641
RGPH,ML,Mali,ML06,Tombouctou,ML0603,Gourma-Rharous,ML060309,Serere,4246,4388
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060401,Banikane Narhawa,10719,10554
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060402,Dianke,5171,5276
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060403,Fittouga,15014,15083
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060404,Koumaira,7296,7135
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060405,Lere,8640,8792
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060406,N'gorkou,12381,12008
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060407,Soboundou,20201,20224
RGPH,ML,Mali,ML06,Tombouctou,ML0604,Niafunke,ML060408,Soumpi,8547,8401
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070301,Anchawadi,10714,9845
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070302,Gabero,12179,13442
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070303,Gao,43593,42760
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070304,Gounzoureye,13445,13804
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070305,N'tillit,11396,10889
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070306,Sony Aliber,23472,24146
RGPH,ML,Mali,ML07,Gao,ML0703,Gao,ML070307,Tilemsi,5227,4623
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070101,Ansongo,14707,15384
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070102,Bara,7264,7828
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070103,Bourra,9397,9329
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070104,Ouattagouna,15153,15110
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070105,Talataye,7398,6625
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070106,Tessit,7142,6624
RGPH,ML,Mali,ML07,Gao,ML0701,Ansongo,ML070107,Tin Hama,5147,4845
RGPH,ML,Mali,ML07,Gao,ML0702,Bourem,ML070201,Bamba,13474,15142
RGPH,ML,Mali,ML07,Gao,ML0702,Bourem,ML070202,Bourem,13106,14382
RGPH,ML,Mali,ML07,Gao,ML0702,Bourem,ML070203,Taboye,9853,10788
RGPH,ML,Mali,ML07,Gao,ML0702,Bourem,ML070204,Tarkint,10241,8858
RGPH,ML,Mali,ML07,Gao,ML0702,Bourem,ML070205,Temera,9929,10587
RGPH,ML,Mali,ML07,Gao,ML0704,Menaka,ML070405,Alata,1597,1259
RGPH,ML,Mali,ML07,Gao,ML0704,Menaka,ML070401,Anderamboukane,9493,8597
RGPH,ML,Mali,ML07,Gao,ML0704,Menaka,ML070402,Inekar,2906,2515
RGPH,ML,Mali,ML07,Gao,ML0704,Menaka,ML070403,Menaka,11828,10831
RGPH,ML,Mali,ML07,Gao,ML0704,Menaka,ML070404,Tidermene,2958,2472
RGPH,ML,Mali,ML08,Kidal,ML0802,Kidal,ML080201,Anefif,2744,2375
RGPH,ML,Mali,ML08,Kidal,ML0802,Kidal,ML080203,Kidal,13996,11973
RGPH,ML,Mali,ML08,Kidal,ML0804,Tin-Essako,ML080402,Intadjedite,2992,2435
RGPH,ML,Mali,ML08,Kidal,ML0804,Tin-Essako,ML080401,Tin Essako,1402,1193
RGPH,ML,Mali,ML08,Kidal,ML0801,Abeibara,ML080101,Abeibara,2411,2138
RGPH,ML,Mali,ML08,Kidal,ML0801,Abeibara,ML080102,Boghassa,1765,1613
RGPH,ML,Mali,ML08,Kidal,ML0801,Abeibara,ML080103,Tinzawatene,1312,1057
RGPH,ML,Mali,ML08,Kidal,ML0803,Tessalit,ML080301,Adjelhoc,4139,3764
RGPH,ML,Mali,ML08,Kidal,ML0802,Kidal,ML080202,Essouk,1289,1089
RGPH,ML,Mali,ML08,Kidal,ML0803,Tessalit,ML080302,Tessalit,2959,2624
RGPH,ML,Mali,ML08,Kidal,ML0803,Tessalit,ML080303,Timtaghene,1326,1143
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090101,Commune I,168308,166587
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090102,Commune II,78690,80670
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090103,Commune III,63792,64874
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090104,Commune IV,152153,152373
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090105,Commune V,206749,206517
RGPH,ML,Mali,ML09,Bamako,ML0901,Bamako,ML090106,Commune VI,237951,231702
