Admin0_Nam,Pcode_Ad_0,Admin1_Nam,Pcode_Ad_1,Admin2_Nam,Pcode_Ad_2,Admin3_Nam,Pcode_Ad_3,annee,female,male,total,source
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune II,ML090102,2015,98924,96495,195419,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune VI,ML090106,2015,284134,291799,575933,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Rharous,ML060308,2015,16738,15517,32255,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Serere,ML060309,2015,5384,5210,10594,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Gossi,ML060303,2015,15201,14328,29529,OCHA
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Tombouctou,ML060506,2015,32779,34253,67032,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Ansongo,ML070101,2015,18865,18034,36899,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Bourem,ML070202,2015,17636,16071,33707,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Menaka,ML070403,2015,13282,14504,27786,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Anderamboukane,ML070401,2015,10542,11641,22183,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Anchawadi,ML070301,2015,12072,13138,25210,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Gao,ML070303,2015,52434,53456,105890,OCHA
Mali,ML,Kidal,ML08,Kidal,ML0802,Anefif,ML080201,2015,2910,3362,6272,OCHA
Mali,ML,Kidal,ML08,Kidal,ML0802,Kidal,ML080203,2015,14671,17149,31820,OCHA
Mali,ML,Kidal,ML08,Abeibara,ML0801,Abeibara,ML080101,2015,2620,2954,5574,OCHA
Mali,ML,Kidal,ML08,Tessalit,ML0803,Tessalit,ML080302,2015,3215,3626,6841,OCHA
Mali,ML,Kidal,ML08,Tin-Essako,ML0804,Tin Essako,ML080401,2015,1462,1718,3180,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Guegneka,ML020209,2015,29552,29376,58928,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Talataye,ML070105,2015,8124,9072,17196,OCHA
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Lafia,ML060504,2015,4843,4671,9514,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tonka,ML060216,2015,33839,31533,65372,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Tindirma,ML060112,2015,4011,3936,7948,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Binga,ML060102,2015,3210,3066,6276,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Banikane Narhawa,ML060401,2015,12950,13153,26103,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Tiongui,ML030311,2015,5854,5421,11276,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Loulouni,ML030206,2015,26031,24363,50394,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Fourou,ML030203,2015,24048,26907,50955,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Kaladougou,ML020211,2015,24216,23832,48048,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Diamnati,ML050105,2015,8381,7743,16123,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,N'gorkou,ML060406,2015,14734,15192,29926,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Ouroube Doude,ML050611,2015,7412,7579,14990,OCHA
Mali,ML,Mopti,ML05,Youwarou,ML0508,Dirma,ML050803,2015,4995,4960,9955,OCHA
Mali,ML,Mopti,ML05,Youwarou,ML0508,Deboye,ML050802,2015,14244,14148,28391,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Nampalari,ML040405,2015,6786,6833,13619,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Dialafara,ML010403,2015,10953,11075,22028,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Gounfan,ML010106,2015,4213,4370,8582,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Kassama,ML010408,2015,12214,11655,23868,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Finkolo Ganadougou,ML030512,2015,10669,10591,21260,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Lobougoula,ML030526,2015,20150,18141,38291,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Nangalasso,ML030309,2015,7396,6935,14331,OCHA
Mali,ML,Segou,ML04,San,ML0405,Fion,ML040506,2015,4059,3919,7977,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Niansanari,ML050309,2015,2931,2885,5816,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Soye,ML050615,2015,12831,13195,26026,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Femaye,ML050305,2015,10220,9798,20018,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Koundian,ML010108,2015,8735,8260,16994,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Mahina,ML010109,2015,15853,15914,31767,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Kenieba,ML010409,2015,21790,21933,43723,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Zaniena,ML030543,2015,4409,4321,8731,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Miniko,ML030527,2015,1981,2058,4039,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Tousseguela,ML030312,2015,3471,3333,6804,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Kolosso,ML030307,2015,3778,3827,7605,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Falea,ML010405,2015,10785,10610,21395,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Dabia,ML010402,2015,9621,8995,18616,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Faraba,ML010406,2015,4817,4714,9532,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kobri,ML010516,2015,9483,9164,18646,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Diokeli,ML010105,2015,8002,8060,16062,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Bamafele,ML010102,2015,9852,9992,19843,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Koumantou,ML030114,2015,32358,30453,62811,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Debelin,ML030104,2015,5138,5019,10157,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Kolondieba,ML030306,2015,33612,31861,65473,OCHA
Mali,ML,Segou,ML04,San,ML0405,San Commune,ML040517,2015,40998,41137,82135,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kokofata,ML010517,2015,13763,13321,27084,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Koulou,ML010519,2015,6630,6287,12917,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Kouroukoto,ML010410,2015,6440,6217,12657,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Djidian,ML010507,2015,10436,9668,20103,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Sebekoro,ML010526,2015,20285,19960,40245,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Wola,ML030123,2015,7064,6897,13961,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Massigui,ML020215,2015,34349,32197,66546,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Wateni,ML030540,2015,3815,3799,7613,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Gadougou 2,ML010510,2015,5844,5526,11370,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Benkadi Founia,ML010503,2015,5711,5675,11386,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Senko,ML010529,2015,5109,5047,10156,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Sirakoro,ML010530,2015,6658,6339,12998,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Tambaga,ML010532,2015,6315,6540,12855,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Oualia,ML010111,2015,12895,12476,25371,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Toukoto,ML010533,2015,4370,4169,8538,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Sefeto Ouest,ML010528,2015,11220,10189,21410,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kourounikoto,ML010520,2015,3319,3433,6751,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Saboula,ML010525,2015,3867,3717,7584,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Namala Guimba,ML010523,2015,7363,7248,14612,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune I,ML090101,2015,204276,206385,410661,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Tarkint,ML070204,2015,10862,12558,23420,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Temera,ML070205,2015,12982,12175,25158,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Inekar,ML070402,2015,3084,3564,6648,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Tessit,ML070106,2015,8123,8758,16881,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,N'tillit,ML070305,2015,13353,13974,27327,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Bourra,ML070103,2015,11440,11523,22963,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Tin Hama,ML070107,2015,5941,6311,12253,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Tidermene,ML070404,2015,3031,3627,6659,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Bara,ML070102,2015,9599,8907,18507,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Sony Aliber,ML070306,2015,29609,28783,58392,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Gabero,ML070302,2015,16483,14935,31418,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Tilemsi,ML070307,2015,5669,6410,12079,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Gounzoureye,ML070304,2015,16927,16487,33414,OCHA
Mali,ML,Kidal,ML08,Kidal,ML0802,Essouk,ML080202,2015,1334,1579,2914,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Sanso,ML030118,2015,12145,12182,24327,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Bendougouba,ML010502,2015,7411,7214,14625,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Boudofo,ML010504,2015,2715,2775,5491,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kita Ouest,ML010515,2015,10502,10055,20557,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Koutiala Commune,ML030416,2015,86520,86969,173489,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Kareri,ML050704,2015,16988,17107,34095,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Sokolo,ML040410,2015,15366,15357,30723,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Diabaly,ML040401,2015,20976,21123,42099,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Doumba,ML020602,2015,4622,4532,9154,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Yelekebougou,ML020437,2015,8037,7639,15676,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Farako,ML030303,2015,9089,9031,18120,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,N'garadougou,ML020218,2015,9764,9363,19127,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Baguineda Camp,ML020401,2015,31174,32390,63565,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Tienfala,ML020608,2015,4261,4310,8572,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,Gouendo,ML040104,2015,6594,6393,12986,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Falo,ML040206,2015,25549,24914,50463,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,Sanando,ML040108,2015,20364,19673,40037,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,N'gassola,ML040107,2015,3472,3470,6942,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Diena,ML040204,2015,5841,5814,11654,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Mariko,ML040404,2015,14127,14467,28594,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Niono,ML040406,2015,50500,49636,100136,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Kewa,ML050306,2015,13724,13286,27009,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Niantaga,ML030424,2015,3954,3654,7608,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Koromo,ML030414,2015,5879,5610,11489,OCHA
Mali,ML,Segou,ML04,San,ML0405,Moribila,ML040511,2015,7234,6925,14159,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Danderesso,ML030503,2015,22569,22024,44593,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Fama,ML030509,2015,6733,6470,13203,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kafouziela,ML030516,2015,4053,3812,7865,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Sikasso Commune,ML030536,2015,137922,140037,277959,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kaboila,ML030515,2015,17292,16191,33482,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Sirakorola,ML020607,2015,22023,22126,44148,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Sony,ML010327,2015,5357,5321,10678,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Kadiana,ML030304,2015,12453,11888,24341,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Dialakoroba,ML020407,2015,13863,14147,28010,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Touna,ML040216,2015,19116,18168,37285,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Katiena,ML040614,2015,21010,20829,41839,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Korodougou,ML040210,2015,7223,6681,13904,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Fani,ML040207,2015,8723,8229,16952,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Fatine,ML040612,2015,15677,15162,30839,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Sibirila,ML030119,2015,19291,18532,37823,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Kadiolo,ML030204,2015,32653,31147,63800,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Misseni,ML030207,2015,23587,34887,58474,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Kemene Tambo,ML010313,2015,10515,10279,20794,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune V,ML090105,2015,253246,253530,506776,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Alzounoub,ML060202,2015,2550,2944,5493,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Hamzakoma,ML060304,2015,5655,5491,11146,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Inadiatafane,ML060306,2015,2093,2271,4365,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Ouinerden,ML060307,2015,3706,3781,7486,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Ouattagouna,ML070104,2015,18529,18581,37110,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Bamba,ML070201,2015,18568,16522,35090,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Taboye,ML070203,2015,13229,12082,25311,OCHA
Mali,ML,Kidal,ML08,Abeibara,ML0801,Boghassa,ML080102,2015,1976,2163,4139,OCHA
Mali,ML,Kidal,ML08,Abeibara,ML0801,Tinzawatene,ML080103,2015,1295,1608,2903,OCHA
Mali,ML,Kidal,ML08,Tessalit,ML0803,Adjelhoc,ML080301,2015,4612,5072,9684,OCHA
Mali,ML,Kidal,ML08,Tessalit,ML0803,Timtaghene,ML080303,2015,1401,1625,3025,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Tenindougou,ML020221,2015,8970,8918,17888,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Haribomo,ML060305,2015,4485,4560,9045,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Tienkour,ML060111,2015,4023,3985,8009,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Korombana,ML050606,2015,18670,17801,36471,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Dogofry,ML040402,2015,20984,20733,41717,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Kambila,ML020417,2015,9526,9321,18847,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,N'gabacoro,ML020423,2015,11051,11351,22402,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Meguetan,ML020605,2015,15338,15810,31147,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Samine,ML040623,2015,7658,7452,15111,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Sirifila Boundy,ML040409,2015,20507,19863,40370,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Kala Siguida,ML040403,2015,13198,12979,26177,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Siribala,ML040408,2015,22893,23428,46320,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Togue Mourari,ML050312,2015,6509,5654,12164,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Ouro Modi,ML050610,2015,2161,1920,4081,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Koubaye,ML050607,2015,4025,4033,8058,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Socoura,ML050614,2015,22294,23058,45352,OCHA
Mali,ML,Segou,ML04,San,ML0405,Tourakolomba,ML040524,2015,4836,4825,9661,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Diomatene,ML030506,2015,2838,2636,5474,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Zangaradougou,ML030542,2015,4568,4338,8906,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Koula,ML020603,2015,14457,14305,28762,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Guidimakan Keri Kaff,ML010309,2015,12551,12016,24568,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Cinzana,ML040604,2015,22199,22045,44244,OCHA
Mali,ML,Segou,ML04,San,ML0405,N'goa,ML040512,2015,5709,5552,11262,OCHA
Mali,ML,Segou,ML04,San,ML0405,Siadougou,ML040518,2015,10852,10911,21763,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Dioumatene,ML030202,2015,5051,4593,9644,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Somankidy,ML010326,2015,4364,4117,8481,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Same Diomboma,ML010323,2015,7562,7659,15221,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Bangassi,ML010301,2015,7327,7509,14836,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Liberte Dembaya,ML010317,2015,8437,9182,17619,OCHA
Mali,ML,Segou,ML04,San,ML0405,Niasso,ML040514,2015,8279,7877,16156,OCHA
Mali,ML,Segou,ML04,San,ML0405,Sy,ML040521,2015,7586,7814,15400,OCHA
Mali,ML,Segou,ML04,San,ML0405,Ouolon,ML040516,2015,8169,8160,16328,OCHA
Mali,ML,Segou,ML04,San,ML0405,Teneni,ML040523,2015,4341,4245,8586,OCHA
Mali,ML,Segou,ML04,San,ML0405,Baramandougou,ML040501,2015,5690,5532,11221,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Sio,ML050613,2015,14972,14619,29591,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Fakala,ML050304,2015,20853,20490,41344,OCHA
Mali,ML,Segou,ML04,San,ML0405,Somo,ML040519,2015,2319,2273,4592,OCHA
Mali,ML,Segou,ML04,San,ML0405,Dah,ML040502,2015,7971,7894,15865,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Yasso,ML040712,2015,8351,8611,16963,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Sanekuy,ML040709,2015,9328,9970,19298,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Diora,ML040702,2015,9362,10268,19630,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Timissa,ML040710,2015,17323,16715,34038,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Konseguela,ML030413,2015,19056,17844,36900,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Gargando,ML060207,2015,5052,5405,10457,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Niena,ML030531,2015,23145,22700,45845,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Safo,ML020429,2015,8878,9130,18008,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Meridiela,ML030116,2015,8635,8363,16998,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Dogo,ML030106,2015,21324,20568,41892,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Alata,ML070405,2015,1543.85637946232,1958.33092772146,3502.18730718378,OCHA
Mali,ML,Kidal,ML08,Tin-Essako,ML0804,Intadjedite,ML080402,2015,2983.49725754176,3665.96459735727,6649.46185489903,OCHA
