Admin0_Nam,Pcode_Ad_0,Admin1_Nam,Pcode_Ad_1,Admin2_Nam,Pcode_Ad_2,Admin3_Nam,Pcode_Ad_3,annee,homme,femme,total,source
Mali,ML,Segou,ML04,Macina,ML0403,Boky Were,ML040301,2009,7745,7657,15402,RGPH
Mali,ML,Segou,ML04,Macina,ML0403,Folomana,ML040302,2009,4201,4210,8411,RGPH
Mali,ML,Segou,ML04,Macina,ML0403,Kokry Centre,ML040303,2009,8781,8703,17484,RGPH
Mali,ML,Segou,ML04,Macina,ML0403,Kolongo,ML040304,2009,16552,17622,34174,RGPH
Mali,ML,Segou,ML04,Macina,ML0403,Macina,ML040305,2009,17721,18551,36272,RGPH
Mali,ML,Segou,ML04,Macina,ML0403,Matomo,ML040306,2009,7394,7633,15027,RGPH
Mali,ML,Segou,ML04,Macina,ML0403,Monimpebougou,ML040307,2009,16696,17258,33954,RGPH
Mali,ML,Segou,ML04,Macina,ML0403,Saloba,ML040308,2009,17041,17851,34892,RGPH
Mali,ML,Segou,ML04,Macina,ML0403,Sana,ML040309,2009,11432,11910,23342,RGPH
Mali,ML,Segou,ML04,Macina,ML0403,Souleye,ML040310,2009,4747,5120,9867,RGPH
Mali,ML,Segou,ML04,Macina,ML0403,Tongue,ML040311,2009,3542,3710,7252,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Bassirou,ML050601,2009,825,893,1718,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Borondougou,ML050602,2009,3945,4125,8070,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Dialloube,ML050603,2009,15212,15736,30948,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Fatoma,ML050604,2009,7140,7770,14910,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Konna,ML050605,2009,18308,18482,36790,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Korombana,ML050606,2009,14516,15225,29741,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Koubaye,ML050607,2009,3289,3282,6571,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Kounari,ML050608,2009,7539,7948,15487,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Mopti Commune,ML050609,2009,60080,60706,120786,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Ouro Modi,ML050610,2009,1566,1762,3328,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Ouroube Doude,ML050611,2009,6180,6044,12224,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Sio,ML050613,2009,11921,12209,24130,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Socoura,ML050614,2009,18803,18180,36983,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Soye,ML050615,2009,10760,10463,21223,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Bandiagara Commune,ML050101,2009,8847,8319,17166,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Bara Sara,ML050102,2009,7541,7492,15033,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Borko,ML050103,2009,3354,3677,7031,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Dandoli,ML050104,2009,4670,4909,9579,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Diamnati,ML050105,2009,6314,6834,13148,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Dogani Bere,ML050106,2009,2125,2294,4419,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Doucoumbo,ML050107,2009,9906,10929,20835,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Dourou,ML050108,2009,9666,9858,19524,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Kassa,ML050509,2009,8996,9905,18901,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Kende,ML050109,2009,1805,1921,3726,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Kendie,ML050110,2009,12153,13329,25482,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Lowol Gueou,ML050111,2009,4527,4430,8957,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Metoumou,ML050112,2009,6394,7622,14016,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Ondougou,ML050113,2009,2585,3072,5657,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Pelou,ML050114,2009,2060,2287,4347,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Pignari,ML050115,2009,7740,8323,16063,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Pignari Bana,ML050116,2009,14464,15615,30079,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Sangha,ML050117,2009,15033,15765,30798,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Segue Ire,ML050118,2009,6762,8099,14861,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Soroly,ML050119,2009,3458,3838,7296,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Timiri,ML050120,2009,13628,14124,27752,RGPH
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Wadouba,ML050121,2009,13382,14477,27859,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Bankass,ML050201,2009,15260,15216,30476,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Baye,ML050202,2009,7196,7453,14649,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Diallassagou,ML050203,2009,11256,11453,22709,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Dimbal Habe,ML050204,2009,8686,8996,17682,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Kani Bozon,ML050205,2009,6712,6370,13082,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Koulogon Habe,ML050206,2009,7146,7365,14511,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Lessagou Habe,ML050207,2009,7811,7741,15552,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Ouonkoro,ML050208,2009,11559,11143,22702,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Segue,ML050209,2009,10835,11232,22067,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Sokoura,ML050210,2009,19415,19150,38565,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Soubala,ML050211,2009,5278,5406,10684,RGPH
Mali,ML,Mopti,ML05,Bankass,ML0502,Tori,ML050212,2009,8819,9192,18011,RGPH
Mali,ML,Mopti,ML05,Youwarou,ML0508,Bimbere Tama,ML050801,2009,3990,4249,8239,RGPH
Mali,ML,Mopti,ML05,Youwarou,ML0508,Deboye,ML050802,2009,11537,11615,23152,RGPH
Mali,ML,Mopti,ML05,Youwarou,ML0508,Dirma,ML050803,2009,4045,4073,8118,RGPH
Mali,ML,Mopti,ML05,Youwarou,ML0508,Dongo,ML050804,2009,5687,5789,11476,RGPH
Mali,ML,Mopti,ML05,Youwarou,ML0508,Farimake,ML050805,2009,6035,5881,11916,RGPH
Mali,ML,Mopti,ML05,Youwarou,ML0508,N'dodjiga,ML050806,2009,11127,11182,22309,RGPH
Mali,ML,Mopti,ML05,Youwarou,ML0508,Youwarou,ML050807,2009,11577,11736,23313,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Dandougou Fakala,ML050301,2009,4688,4722,9410,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Derrary,ML050302,2009,3343,3619,6962,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Djenne Commune,ML050303,2009,13320,12947,26267,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Fakala,ML050304,2009,16709,17005,33714,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Femaye,ML050305,2009,7990,8334,16324,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Kewa,ML050306,2009,10834,11191,22025,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Madiama,ML050307,2009,5735,6098,11833,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Nema Badenyakafo,ML050308,2009,22925,23474,46399,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Niansanari,ML050309,2009,2353,2390,4743,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Ouro Ali,ML050310,2009,5309,5517,10826,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Pondori,ML050311,2009,4923,5068,9991,RGPH
Mali,ML,Mopti,ML05,Djenne,ML0503,Togue Mourari,ML050312,2009,4611,5308,9919,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Dallah,ML050401,2009,4092,4011,8103,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Dangol Bore,ML050402,2009,13202,13338,26540,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Debere,ML050403,2009,3435,3518,6953,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Dianwely,ML050404,2009,4356,4293,8649,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Djaptodji,ML050405,2009,18354,17878,36232,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Douentza Commune,ML050406,2009,12369,11636,24005,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Gandamia,ML050407,2009,3015,2946,5961,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Haire,ML050408,2009,15055,14953,30008,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Hombori,ML050409,2009,11551,11552,23103,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Kerena,ML050410,2009,2003,1900,3903,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Korarou,ML050411,2009,1833,1616,3449,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Koubewel Koundia,ML050412,2009,6451,6729,13180,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Mondoro,ML050413,2009,21863,20331,42194,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Petaka,ML050414,2009,2850,2703,5553,RGPH
Mali,ML,Mopti,ML05,Douentza,ML0504,Tedie,ML050415,2009,4265,4527,8792,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Bamba,ML050501,2009,6388,7015,13403,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Barapireli,ML050502,2009,21449,21413,42862,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Bondo,ML050503,2009,9708,9884,19592,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Diankabou,ML050504,2009,5789,5826,11615,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Dinangourou,ML050505,2009,16278,16545,32823,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Diougani,ML050506,2009,9655,9521,19176,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Dougoutene 1,ML050507,2009,10334,10596,20930,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Dougoutene 2,ML050508,2009,10221,10824,21045,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Koporo Pen,ML050510,2009,9281,9485,18766,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Koporokendie Na,ML050511,2009,9147,9357,18504,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Koro,ML050512,2009,31495,31846,63341,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Madougou,ML050513,2009,14113,14830,28943,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Pel Maoude,ML050514,2009,6750,6909,13659,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Yoro,ML050515,2009,9389,9720,19109,RGPH
Mali,ML,Mopti,ML05,Koro,ML0505,Youdiou,ML050516,2009,8221,8257,16478,RGPH
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Diafarabe,ML050701,2009,7423,7484,14907,RGPH
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Diaka,ML050702,2009,9652,9828,19480,RGPH
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Diondiori,ML050703,2009,10117,10375,20492,RGPH
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Kareri,ML050704,2009,13950,13853,27803,RGPH
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Ouro Ardo,ML050705,2009,4987,5354,10341,RGPH
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Ouro Guire,ML050706,2009,3942,4200,8142,RGPH
Mali,ML,Mopti,ML05,Mopti,ML0506,Sasalbe,ML050612,2009,2942,3054,5996,RGPH
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Sougoulbe,ML050707,2009,4372,4883,9255,RGPH
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Tenenkou Commune,ML050708,2009,5595,5679,11274,RGPH
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Togoro Kotia,ML050709,2009,6658,6997,13655,RGPH
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Toguere-Coumbe,ML050710,2009,13522,14053,27575,RGPH
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Alafia,ML060501,2009,6362,6550,12912,RGPH
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Ber,ML060502,2009,9950,9017,18967,RGPH
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Bourem Inaly,ML060503,2009,4066,4489,8555,RGPH
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Lafia,ML060504,2009,3807,3947,7754,RGPH
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Salam,ML060505,2009,11705,9757,21462,RGPH
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Tombouctou,ML060506,2009,27915,26714,54629,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Arham,ML060101,2009,1358,1461,2819,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Binga,ML060102,2009,2499,2616,5115,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Bourem Sidi Amar,ML060103,2009,5462,6142,11604,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Dangha,ML060104,2009,6426,6479,12905,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Dire,ML060105,2009,10193,10144,20337,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Garbakoira,ML060106,2009,2960,2691,5651,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Haibongo,ML060107,2009,7110,7147,14257,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Kirchamba,ML060108,2009,2090,2030,4120,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Kondi,ML060109,2009,1548,1503,3051,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Sareyamou,ML060110,2009,8417,8529,16946,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Tienkour,ML060111,2009,3248,3279,6527,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Tindirma,ML060112,2009,3208,3269,6477,RGPH
Mali,ML,Tombouctou,ML06,Dire,ML0601,Tinguereguif,ML060113,2009,1455,1446,2901,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Adarmalane,ML060201,2009,463,492,955,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Alzounoub,ML060202,2009,2399,2078,4477,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Bintagoungou,ML060203,2009,4065,4248,8313,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Douekire,ML060204,2009,8999,9096,18095,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Doukouria,ML060205,2009,1468,1297,2765,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Essakane,ML060206,2009,5825,5533,11358,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Gargando,ML060207,2009,4405,4117,8522,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Goundam Commune,ML060208,2009,6225,6361,12586,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Issa Bery,ML060209,2009,1989,2137,4126,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Kaneye,ML060210,2009,1167,1165,2332,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,M'bouna,ML060211,2009,1894,1937,3831,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Razelma,ML060212,2009,2322,2076,4398,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tele,ML060213,2009,2959,2967,5926,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tilemsi,ML060214,2009,3917,3475,7392,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tin Aicha,ML060215,2009,1503,1474,2977,RGPH
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tonka,ML060216,2009,25698,27578,53276,RGPH
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Bambara Maoude,ML060301,2009,8315,8170,16485,RGPH
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Banikane,ML060302,2009,2836,2825,5661,RGPH
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Gossi,ML060303,2009,11677,12388,24065,RGPH
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Hamzakoma,ML060304,2009,4475,4609,9084,RGPH
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Haribomo,ML060305,2009,3716,3655,7371,RGPH
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Inadiatafane,ML060306,2009,1851,1706,3557,RGPH
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Ouinerden,ML060307,2009,3081,3020,6101,RGPH
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Rharous,ML060308,2009,12646,13641,26287,RGPH
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Serere,ML060309,2009,4246,4388,8634,RGPH
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Banikane Narhawa,ML060401,2009,10719,10554,21273,RGPH
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Dianke,ML060402,2009,5171,5276,10447,RGPH
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Fittouga,ML060403,2009,15014,15083,30097,RGPH
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Koumaira,ML060404,2009,7296,7135,14431,RGPH
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Lere,ML060405,2009,8640,8792,17432,RGPH
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,N'gorkou,ML060406,2009,12381,12008,24389,RGPH
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Soboundou,ML060407,2009,20201,20224,40425,RGPH
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Soumpi,ML060408,2009,8547,8401,16948,RGPH
Mali,ML,Gao,ML07,Gao,ML0703,Anchawadi,ML070301,2009,10714,9845,20559,RGPH
Mali,ML,Gao,ML07,Gao,ML0703,Gabero,ML070302,2009,12179,13442,25621,RGPH
Mali,ML,Gao,ML07,Gao,ML0703,Gao,ML070303,2009,43593,42760,86353,RGPH
Mali,ML,Gao,ML07,Gao,ML0703,Gounzoureye,ML070304,2009,13445,13804,27249,RGPH
Mali,ML,Gao,ML07,Gao,ML0703,N'tillit,ML070305,2009,11396,10889,22285,RGPH
Mali,ML,Gao,ML07,Gao,ML0703,Sony Aliber,ML070306,2009,23472,24146,47618,RGPH
Mali,ML,Gao,ML07,Gao,ML0703,Tilemsi,ML070307,2009,5227,4623,9850,RGPH
Mali,ML,Gao,ML07,Ansongo,ML0701,Ansongo,ML070101,2009,14707,15384,30091,RGPH
Mali,ML,Gao,ML07,Ansongo,ML0701,Bara,ML070102,2009,7264,7828,15092,RGPH
Mali,ML,Gao,ML07,Ansongo,ML0701,Bourra,ML070103,2009,9397,9329,18726,RGPH
Mali,ML,Gao,ML07,Ansongo,ML0701,Ouattagouna,ML070104,2009,15153,15110,30263,RGPH
Mali,ML,Gao,ML07,Ansongo,ML0701,Talataye,ML070105,2009,7398,6625,14023,RGPH
Mali,ML,Gao,ML07,Ansongo,ML0701,Tessit,ML070106,2009,7142,6624,13766,RGPH
Mali,ML,Gao,ML07,Ansongo,ML0701,Tin Hama,ML070107,2009,5147,4845,9992,RGPH
Mali,ML,Gao,ML07,Bourem,ML0702,Bamba,ML070201,2009,13474,15142,28616,RGPH
Mali,ML,Gao,ML07,Bourem,ML0702,Bourem,ML070202,2009,13106,14382,27488,RGPH
Mali,ML,Gao,ML07,Bourem,ML0702,Taboye,ML070203,2009,9853,10788,20641,RGPH
Mali,ML,Gao,ML07,Bourem,ML0702,Tarkint,ML070204,2009,10241,8858,19099,RGPH
Mali,ML,Gao,ML07,Bourem,ML0702,Temera,ML070205,2009,9929,10587,20516,RGPH
Mali,ML,Gao,ML07,Menaka,ML0704,Alata,ML070405,2009,1597,1259,2856,RGPH
Mali,ML,Gao,ML07,Menaka,ML0704,Anderamboukane,ML070401,2009,9493,8597,18090,RGPH
Mali,ML,Gao,ML07,Menaka,ML0704,Inekar,ML070402,2009,2906,2515,5421,RGPH
Mali,ML,Gao,ML07,Menaka,ML0704,Menaka,ML070403,2009,11828,10831,22659,RGPH
Mali,ML,Gao,ML07,Menaka,ML0704,Tidermene,ML070404,2009,2958,2472,5430,RGPH
Mali,ML,Kidal,ML08,Kidal,ML0802,Anefif,ML080201,2009,2744,2375,5119,RGPH
Mali,ML,Kidal,ML08,Kidal,ML0802,Kidal,ML080203,2009,13996,11973,25969,RGPH
Mali,ML,Kidal,ML08,Tin-Essako,ML0804,Intadjedite,ML080402,2009,2992,2435,5427,RGPH
Mali,ML,Kidal,ML08,Tin-Essako,ML0804,Tin Essako,ML080401,2009,1402,1193,2595,RGPH
Mali,ML,Kidal,ML08,Abeibara,ML0801,Abeibara,ML080101,2009,2411,2138,4549,RGPH
Mali,ML,Kidal,ML08,Abeibara,ML0801,Boghassa,ML080102,2009,1765,1613,3378,RGPH
Mali,ML,Kidal,ML08,Abeibara,ML0801,Tinzawatene,ML080103,2009,1312,1057,2369,RGPH
Mali,ML,Kidal,ML08,Tessalit,ML0803,Adjelhoc,ML080301,2009,4139,3764,7903,RGPH
Mali,ML,Kidal,ML08,Kidal,ML0802,Essouk,ML080202,2009,1289,1089,2378,RGPH
Mali,ML,Kidal,ML08,Tessalit,ML0803,Tessalit,ML080302,2009,2959,2624,5583,RGPH
Mali,ML,Kidal,ML08,Tessalit,ML0803,Timtaghene,ML080303,2009,1326,1143,2469,RGPH
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune I,ML090101,2009,168308,166587,334895,RGPH
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune II,ML090102,2009,78690,80670,159360,RGPH
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune III,ML090103,2009,63792,64874,128666,RGPH
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune IV,ML090104,2009,152153,152373,304526,RGPH
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune V,ML090105,2009,206749,206517,413266,RGPH
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune VI,ML090106,2009,237951,231702,469653,RGPH
