Admin0_Nam,Pcode_Ad_0,Admin1_Nam,Pcode_Ad_1,Admin2_Nam,Pcode_Ad_2,Admin3_Nam,Pcode_Ad_3,annee,female,male,total,source
Mali,ML,Koulikouro,ML02,Dioila,ML0202,N'dlondougou,ML020217,2013,11945.5746323146,12340.0585515107,24285.6331838253,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Dogoni,ML030507,2013,7464.58224396721,8070.81923960249,15535.4014835697,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Dembela,ML030504,2013,7096.67505959313,7368.55615496392,14465.2312145571,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kignan,ML030519,2013,14819.2551089548,15218.3996957757,30037.6548047304,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kapolondougou,ML030518,2013,8087.01641124161,8884.14864405211,16971.1650552937,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kapala,ML030517,2013,4730.7255901856,4863.77363197365,9594.49922215925,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Gongasso,ML030513,2013,4876.50560420363,5311.51535679688,10188.0209610005,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Farakala,ML030510,2013,4252.91449609787,4525.95253230002,8778.8670283979,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Doumanaba,ML030508,2013,7595.31655791147,8442.19724647067,16037.5138043821,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Blendio,ML030502,2013,6776.20244930502,7402.1074390735,14178.3098883785,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Finkolo,ML030511,2013,8084.70252957887,8319.56151834598,16404.2640479249,OCHA
Mali,ML,Sikasso,ML03,Yanfolila,ML0306,Bolo-Fouta,ML030602,2013,2503.62013379279,2619.31422500317,5122.93435879596,OCHA
Mali,ML,Sikasso,ML03,Yanfolila,ML0306,Djallon-Foula,ML030603,2013,6474.24134413329,6480.0260486938,12954.2673928271,OCHA
Mali,ML,Sikasso,ML03,Yorosso,ML0307,Boura,ML030701,2013,12789.9484182868,12911.4268971579,25701.3753154447,OCHA
Mali,ML,Sikasso,ML03,Yorosso,ML0307,Karangana,ML030702,2013,9515.81417823691,10172.9549020349,19688.7690802718,OCHA
Mali,ML,Sikasso,ML03,Yorosso,ML0307,Kiffosso 1,ML030703,2013,10986.2822415243,11502.2765422531,22488.5587837774,OCHA
Mali,ML,Sikasso,ML03,Yorosso,ML0307,Koumbia,ML030704,2013,8723.00954988412,9196.24352068961,17919.2530705737,OCHA
Mali,ML,Sikasso,ML03,Yorosso,ML0307,Koury,ML030705,2013,5921.22358814763,5869.16124710296,11790.3848352506,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Guemoukouraba,ML010511,2013,5570.6270302013,6145.5027847715,11716.1298149728,OCHA
Mali,ML,Kayes,ML01,Diema,ML0102,Dianguirde,ML010203,2013,6780.52910677521,7085.89582192169,13866.4249286969,OCHA
Mali,ML,Kayes,ML01,Diema,ML0102,Dioumara Koussata,ML010206,2013,4332.74149483795,4764.28023384317,9097.02172868112,OCHA
Mali,ML,Koulikouro,ML02,Kolokani,ML0205,Sagabala,ML020508,2013,9967.35938064516,10516.8598107527,20484.2191913978,OCHA
Mali,ML,Koulikouro,ML02,Kolokani,ML0205,Didieni,ML020501,2013,18677.2304086022,19607.3321892473,38284.5625978495,OCHA
Mali,ML,Sikasso,ML03,Yanfolila,ML0306,Djiguiya De Koloni,ML030604,2013,3931.28521932897,4009.95720135203,7941.242420681,OCHA
Mali,ML,Sikasso,ML03,Yorosso,ML0307,Mahou,ML030706,2013,9476.47828984055,9320.29167414912,18796.7699639897,OCHA
Mali,ML,Sikasso,ML03,Yorosso,ML0307,Ourikela,ML030708,2013,13486.4250304812,14088.0327353667,27574.4577658478,OCHA
Mali,ML,Sikasso,ML03,Yorosso,ML0307,Yorosso,ML030709,2013,12885.9742634897,13270.0776443012,26156.0519077909,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,Konobougou,ML040106,2013,9025.34427501203,9382.79510569374,18408.1393807058,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,Kalake,ML040105,2013,9223.15111945817,9874.42844044837,19097.5795599065,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,Baraoueli,ML040101,2013,24812.1620922185,24770.5173612138,49582.6794534323,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Pogo,ML040407,2013,9419.80515305409,9464.92027045175,18884.7254235058,OCHA
Mali,ML,Segou,ML04,San,ML0405,Kava,ML040510,2013,10502.5730921757,10731.6191845042,21234.1922766799,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Yiridougou,ML030125,2013,5177.30445800421,5788.16853707153,10965.4729950757,OCHA
Mali,ML,Koulikouro,ML02,Kolokani,ML0205,Sebecoro 1,ML020509,2013,10784.0905462366,11247.9845935484,22032.0751397849,OCHA
Mali,ML,Koulikouro,ML02,Kolokani,ML0205,Guihoyo,ML020502,2013,12188.4979612903,12719.4889032258,24907.9868645161,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Beguene,ML040201,2013,6708.26867786716,7057.62152158433,13765.8901994515,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Bla,ML040202,2013,25610.3397584585,26993.8695633782,52604.2093218367,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Diaramana,ML040203,2013,11163.095834009,12034.1643483104,23197.2601823194,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Dougouolo,ML040205,2013,4893.25340703192,5183.60957846573,10076.8629854976,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Kazangasso,ML040208,2013,3317.69521781738,3624.24655419172,6941.94177200911,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Kemeni,ML040209,2013,7546.94686228752,7979.58912569886,15526.5359879864,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Niala,ML040212,2013,5722.67721148626,6148.37868992308,11871.0559014093,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Somasso,ML040214,2013,6186.55300728291,6478.06597621247,12664.6189834954,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Yangasso,ML040217,2013,12321.050127257,12684.2845409232,25005.3346681801,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Togou,ML040630,2013,6183.08961163026,6612.26196820928,12795.3515798395,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Soignebougou,ML040628,2013,1789.56775101815,1795.35174504213,3584.91949606028,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Sibila,ML040627,2013,10661.0577849924,11439.5833806196,22100.641165612,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Sansanding,ML040624,2013,13489.4308627167,13578.5043706859,27067.9352334025,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,N'koumandougou,ML040619,2013,7898.62223914152,7898.62223914152,15797.244478283,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Massala,ML040617,2013,4186.45487455377,4262.80359567026,8449.25847022403,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Kourouba,ML020419,2013,3337.49503790424,3405.74883590645,6743.24387381069,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Bancoumana,ML020402,2013,13692.4059856619,13582.505802438,27274.9117881,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Niagadina,ML020425,2013,5849.00343557846,6230.76196677721,12079.7654023557,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Kamiandougou,ML040613,2013,8741.92856783721,8814.80689253931,17556.7354603765,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Boussin,ML040603,2013,6401.72458573655,6906.08886462725,13307.8134503638,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Bellen,ML040602,2013,4064.99100005028,3934.27273510842,7999.2637351587,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Baguindabougou,ML040601,2013,5962.14103991438,6058.15534071238,12020.2963806268,OCHA
Mali,ML,Segou,ML04,Macina,ML0403,Souleye,ML040310,2013,5491.33214163176,5922.81874134287,11414.1508829746,OCHA
Mali,ML,Segou,ML04,Macina,ML0403,Sana,ML040309,2013,13224.5437209046,13777.4943768347,27002.0380977393,OCHA
Mali,ML,Segou,ML04,Macina,ML0403,Saloba,ML040308,2013,19713.0379240672,20650.0463577562,40363.0842818233,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Ouro Ali,ML050310,2013,6142.79725832842,6383.46439521527,12526.2616535437,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Dandougou Fakala,ML050301,2013,5424.26700829603,5463.60682874869,10887.8738370447,OCHA
Mali,ML,Mopti,ML05,Douentza,ML0504,Petaka,ML050414,2013,3297.59878357831,3127.51210947795,6425.11089305626,OCHA
Mali,ML,Mopti,ML05,Douentza,ML0504,Koubewel Koundia,ML050412,2013,13491.1107586973,13634.5593724924,27125.6701311897,OCHA
Mali,ML,Mopti,ML05,Douentza,ML0504,Dallah,ML050401,2013,4734.65762189559,4640.93639330968,9375.59401520527,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Kounari,ML050608,2013,7790.33169696166,8237.97213745522,16028.3038344169,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Konna,ML050605,2013,21249.2239951495,21825.3094407146,43074.5334358641,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Fatoma,ML050604,2013,8261.34609181225,8990.28839403098,17251.6344858432,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Dialloube,ML050603,2013,17601.0639703989,18207.3588376411,35808.42280804,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Borondougou,ML050602,2013,4564.56727341727,4772.83650262263,9337.4037760399,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Bassirou,ML050601,2013,954.567300524525,1033.24678711321,1987.81408763774,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Kola,ML030113,2013,2591.54457786133,2600.80009421083,5192.34467207216,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Sanankoroba,ML020431,2013,21653.8066272068,21567.0433246616,43220.8499518685,OCHA
Mali,ML,Mopti,ML05,Koro,ML0505,Youdiou,ML050516,2013,9512.12418536793,9553.77805602518,19065.9022413931,OCHA
Mali,ML,Mopti,ML05,Koro,ML0505,Pel Maoude,ML050514,2013,7810.10074823422,7994.07201030373,15804.172758538,OCHA
Mali,ML,Mopti,ML05,Koro,ML0505,Barapireli,ML050502,2013,7458.356951573,7501.16787419295,14959.524825766,OCHA
Mali,ML,Mopti,ML05,Koro,ML0505,Bamba,ML050501,2013,7391.24793773632,8116.71951835008,15507.9674560864,OCHA
Mali,ML,Mopti,ML05,Bankass,ML0502,Lessagou Habe,ML050207,2013,9037.74496177901,8956.75121612231,17994.4961779013,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Wadouba,ML050121,2013,15483.6744870093,16750.6468052932,32234.3212923026,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Pelou,ML050114,2013,2383.52783165739,2646.17871407789,5029.70654573529,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Ondougou,ML050113,2013,2990.98031302639,3554.46480526772,6545.44511829411,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Metoumou,ML050112,2013,7398.19269690164,8819.05297713236,16217.245674034,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Kende,ML050109,2013,2088.47948356388,2222.69755563779,4311.17703920167,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Doucoumbo,ML050107,2013,11461.7605341739,12645.4250835843,24107.1856177582,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Dandoli,ML050104,2013,5403.4344533204,5679.96996388648,11083.4044172069,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Borko,ML050103,2013,3880.75356668878,4254.4814742739,8135.23504096269,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Ouro Guire,ML050706,2013,4561.11011269058,4859.63025705237,9420.74036974295,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Ouro Ardo,ML050705,2013,5770.23240283813,6194.87152291866,11965.1039257568,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Diafarabe,ML050701,2013,8588.81795192851,8659.39829613808,17248.2162480666,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Kalabancoro,ML020415,2013,93725.1899413955,93547.0359601695,187272.225901565,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Dogodouman,ML020411,2013,6835.79139652554,6796.45869937173,13632.2500958973,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune IV,ML090104,2013,173545.534128449,173796.465871551,347342,OCHA
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Salam,ML060505,2013,13547.2358004524,11292.6424352852,24839.8782357376,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Arham,ML060101,2013,1571.74125714703,1690.95285470678,3262.6941118538,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Bourem Sidi Amar,ML060103,2013,6321.65757728072,7108.68195526514,13430.3395325459,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Garbakoira,ML060106,2013,3425.88668715405,3114.54766051741,6540.43434767146,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Tinguereguif,ML060113,2013,5950.8420952915,5601.67669549006,11552.5187907816,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Adarmalane,ML060201,2013,535.872575646439,569.436948635093,1105.30952428153,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Doukouria,ML060205,2013,1699.0517085291,1501.13764711324,3200.18935564234,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Issa Bery,ML060209,2013,2302.05303015285,2473.34707161218,4775.40010176503,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tele,ML060213,2013,3424.72343701472,3433.9825743909,6858.70601140561,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tin Aicha,ML060215,2013,1739.56043454989,1705.99606156123,3445.55649611112,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Goundam Commune,ML060208,2013,7204.76627084035,7362.17160623542,14566.9378770758,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Bambara Maoude,ML060301,2013,9623.73650176074,9455.91427773725,19079.650779498,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Banikane,ML060302,2013,5230.26641629065,5705.95561679861,10936.2220330893,OCHA
Mali,ML,Sikasso,ML03,Yanfolila,ML0306,Gouandiaka,ML030606,2013,15155.9259485608,15210.3021714296,30366.2281199904,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune III,ML090103,2013,73955.8039575335,75210.1960424665,149166,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune II,ML090102,2013,91336.3955195783,93634.6044804217,184971,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune VI,ML090106,2013,275784.793438686,268541.206561314,544326,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Rharous,ML060308,2013,14636.4127241451,15788.0203993407,30424.4331234858,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Serere,ML060309,2013,4914.29767726712,5078.64771734529,9992.94539461241,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Gossi,ML060303,2013,13514.8973098088,14337.8049048481,27852.7022146569,OCHA
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Tombouctou,ML060506,2013,32308.5081050515,30918.4841668761,63226.9922719276,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Ansongo,ML070101,2013,17003.8924996021,17786.624207104,34790.5167067062,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Bourem,ML070202,2013,15152.8832760399,16628.1678068065,31781.0510828463,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Menaka,ML070403,2013,13675.3104892023,12522.5978955487,26197.908384751,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Anderamboukane,ML070401,2013,10975.627534156,9939.68923534597,20915.316769502,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Anchawadi,ML070301,2013,12387.2867430647,11382.5684138017,23769.8551568664,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Gao,ML070303,2013,50401.249859102,49438.1539232262,99839.4037823283,OCHA
Mali,ML,Kidal,ML08,Kidal,ML0802,Anefif,ML080201,2013,3159.62588896193,2734.73450666348,5894.36039562541,OCHA
Mali,ML,Kidal,ML08,Kidal,ML0802,Kidal,ML080203,2013,16115.934381163,13786.516315066,29902.450696229,OCHA
Mali,ML,Kidal,ML08,Abeibara,ML0801,Abeibara,ML080101,2013,2776.30303030303,2461.93939393939,5238.24242424242,OCHA
Mali,ML,Kidal,ML08,Tessalit,ML0803,Tessalit,ML080302,2013,3407.25465371357,3021.50598558446,6428.76063929803,OCHA
Mali,ML,Kidal,ML08,Tin-Essako,ML0804,Tin Essako,ML080401,2013,3712.92043661831,3783.5214798333,7496.44191645161,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Guegneka,ML020209,2013,27705.265046417,27870.6937867251,55575.9588331421,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Talataye,ML070105,2013,8553.39611831485,7659.67143604162,16213.0675543565,OCHA
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Lafia,ML060504,2013,4406.17912792159,4568.21355868309,8974.39268660467,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tonka,ML060216,2013,29742.6640366354,31918.5613200378,61661.2253566732,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Tindirma,ML060112,2013,1684.00848980038,1673.59194244079,3357.60043224118,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Binga,ML060102,2013,2892.32798351283,3027.7430991875,5920.07108270032,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Banikane Narhawa,ML060401,2013,12406.0746286522,12215.1051059609,24621.1797346131,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Tiongui,ML030311,2013,5113.66500878578,5522.06404681776,10635.7290556035,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Loulouni,ML030206,2013,22980.3055572673,24553.7443911738,47534.0499484411,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Fourou,ML030203,2013,25379.7997789747,22682.9718952718,48062.7716742464,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Kaladougou,ML020211,2013,22476.3286394771,22838.4209172143,45314.7495566914,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Diamnati,ML050105,2013,7305.62850926446,7907.29572890613,15212.9242381706,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,N'gorkou,ML060406,2013,14329.6585481242,13897.9516877373,28227.6102358614,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Ouroube Doude,ML050611,2013,7150.57686938372,6993.21789620634,14143.7947655901,OCHA
Mali,ML,Mopti,ML05,Youwarou,ML0508,Dirma,ML050803,2013,4680.28450190282,4712.68202132267,9392.96652322549,OCHA
Mali,ML,Mopti,ML05,Youwarou,ML0508,Deboye,ML050802,2013,13348.9350552417,13439.1852879113,26788.1203431531,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Nampalari,ML040405,2013,6444.5210005728,6400.56268105714,12845.0836816299,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Dialafara,ML010403,2013,10444.9214920071,10330.4090636894,20775.3305556965,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Gounfan,ML010106,2013,4121.29945601698,3973.24266949715,8094.54212551413,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Kassama,ML010408,2013,10992.0364273027,11519.4876122811,22511.5240395839,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Finkolo Ganadougou,ML030512,2013,9990.18407883709,10063.0713512131,20053.2554300502,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Lobougoula,ML030526,2013,17111.1548958889,19006.2239776648,36117.3788735537,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Nangalasso,ML030309,2013,6541.32623522054,6976.33484230277,13517.6610775233,OCHA
Mali,ML,Segou,ML04,San,ML0405,Fion,ML040506,2013,3695.97103530138,3827.84605815721,7523.81709345859,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Niansanari,ML050309,2013,2722.54698603254,2765.35796711338,5487.90495314592,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Soye,ML050615,2013,12449.8717013865,12106.2274731977,24556.0991745842,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Femaye,ML050305,2013,9244.85780637484,9642.88422507233,18887.7420314472,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Koundian,ML010108,2013,4697.32663122696,4719.30378118837,9416.63041241533,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Mahina,ML010109,2013,15009.2567334483,14951.422051214,29960.6787846623,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Kenieba,ML010409,2013,20686.2653336717,20550.9324638417,41237.1977975133,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Zaniena,ML030543,2013,4075.90254889902,4159.20228875731,8235.10483765633,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Miniko,ML030527,2013,1941.34671503053,1868.45944265453,3809.80615768507,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Tousseguela,ML030312,2013,3143.39996128302,3274.13393096465,6417.53389224767,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Kolosso,ML030307,2013,3609.64588855467,3563.36837716294,7173.0142657176,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Falea,ML010405,2013,10006.5355290535,10171.9423699569,20178.4778990104,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Dabia,ML010402,2013,8483.17322506978,9074.24242578026,17557.41565085,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Faraba,ML010406,2013,4446.32095407257,4543.48301446333,8989.80396853591,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kobri,ML010516,2013,8642.8000767575,8943.53990812219,17586.3399848797,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Diokeli,ML010105,2013,7601.79063287781,7547.42603157755,15149.2166644554,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Bamafele,ML010102,2013,9423.58312325859,9291.72004776436,18715.303171023,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Koumantou,ML030114,2013,14606.3409118834,14820.3744222754,29426.7153341588,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Debelin,ML030104,2013,4734.19661277167,4846.41974850942,9580.61636128109,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Kolondieba,ML030306,2013,30052.6158977872,31704.7230544718,61757.338952259,OCHA
Mali,ML,Segou,ML04,San,ML0405,San Commune,ML040517,2013,38799.0198823187,38668.301657909,77467.3215402277,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kokofata,ML010517,2013,12563.9848010894,12980.3937983636,25544.378599453,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Koulou,ML010519,2013,8444.32507609352,8257.98511758872,16702.3101936822,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Kouroukoto,ML010410,2013,3549.49052003507,3675.59693029707,7225.08745033214,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Djidian,ML010507,2013,9118.20034864553,9842.28932723897,18960.4896758845,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Sebekoro,ML010526,2013,18825.1567517704,19131.6800414306,37956.8367932009,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Wola,ML030123,2013,6505.47105415814,6662.81483209972,13168.2858862579,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Massigui,ML020215,2013,30366.0070233997,32395.1119919335,62761.1190153333,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Wateni,ML030540,2013,3583.04575473752,3598.08598554526,7181.13174028278,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Gadougou 2,ML010510,2013,5212.05261588187,5511.63575558746,10723.6883714693,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Benkadi Founia,ML010503,2013,5352.01230663236,5386.71305640521,10738.7253630376,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Senko,ML010529,2013,4759.78617717574,4818.77745178958,9578.56362896532,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Sirakoro,ML010530,2013,5978.93918586182,6279.67901722651,12258.6182030883,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Tambaga,ML010532,2013,6168.63661795339,5955.80535267992,12124.4419706333,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Oualia,ML010111,2013,11767.0444473929,12161.4769802309,23928.5214276237,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Toukoto,ML010533,2013,3931.59494926375,4121.29238135532,8052.88733061908,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Sefeto Ouest,ML010528,2013,9609.79430376089,10582.5719890597,20192.3662928206,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kourounikoto,ML010520,2013,31054.5269510316,31755.631314802,62810.1582658337,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Saboula,ML010525,2013,3505.93241871681,3647.04880112639,7152.9812198432,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Namala Guimba,ML010523,2013,6836.04770525118,6944.77672120611,13780.8244264573,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune I,ML090101,2013,195109.979151114,193116.020848886,388226,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Tarkint,ML070204,2013,11840.4301564111,10241.4344620144,22081.8646184256,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Temera,ML070205,2013,11479.7022774149,12240.4681247851,23720.1704022001,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Inekar,ML070402,2013,3359.86238431027,2907.79555971794,6267.6579440282,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Tessit,ML070106,2013,8257.414852258,7658.51525922109,15915.9301114791,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,N'tillit,ML070305,2013,13175.7998622331,12589.6178220302,25765.4176842633,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Bourra,ML070103,2013,10864.5935825635,10785.9735587671,21650.5671413306,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Tin Hama,ML070107,2013,1614.34480179506,1373.68997756171,2988.03477935677,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Tidermene,ML070404,2013,3419.98380343764,2858.07977082415,6278.06357426179,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Bara,ML070102,2013,8398.46842436322,9050.55215114473,17449.0205755079,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Sony Aliber,ML070306,2013,27137.8004884464,27917.064186862,55054.8646753084,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Gabero,ML070302,2013,14081.0869184044,15541.3392197382,29622.4261381427,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Tilemsi,ML070307,2013,6043.34028430083,5345.00901747135,11388.3493017722,OCHA
